Población por distritos y secciones censales de Gipuzkoa, según sexo, grupos de edad y nacionalidad. 01/01/2019
063;Oiartzun;01;00;10351;5070;5281;0,96;20,6;59,5;19,9;1,3;3
01;1880;890;990;0,899;19;58,4;22,6;1,8;3,2
02;1191;591;600;0,985;23;57,8;19,2;1,5;3,1
03;1380;668;712;0,938;18;56,4;25,6;0,6;4,3
04;1955;965;990;0,975;23;60,4;16,6;1,4;4,3
05;1073;544;529;1,028;20,2;61;18,8;1,5;1,4
06;1246;598;648;0,923;19,3;63,5;17,3;1,6;1
07;1626;814;812;1,002;21,3;59,6;19,1;0,9;2,3
064;Pasaia;04;00;16711;8037;8674;0,927;18;60;22;3,1;7
01;00;2325;1156;1169;0,989;17;57,4;25,5;5;4,3
01;870;427;443;0,964;15,7;58;26,2;4,8;3,9
02;1455;729;726;1,004;17,8;57;25,2;5,1;4,5
02;00;3053;1474;1579;0,934;17,3;59,7;23,1;4;5
01;760;376;384;0,979;13,9;63,3;22,8;3,4;3,6
02;698;335;363;0,923;19,5;59,6;20,9;2,3;7
03;790;372;418;0,89;18,1;61,4;20,5;8,1;6,8
09;805;391;414;0,944;17,6;54,7;27,7;1,9;2,7
03;00;5369;2564;2805;0,914;19,9;59,8;20,3;1,6;8,3
01;1930;946;984;0,961;21,2;61,1;17,7;2,1;12,1
02;1861;881;980;0,899;18,5;59,5;22;1;6,5
03;1578;737;841;0,876;20,1;58,5;21,4;1,8;5,8
04;00;5964;2843;3121;0,911;17;61,4;21,6;3,3;8
01;1185;573;612;0,936;21,2;63,3;15,5;4,6;3,6
02;1217;542;675;0,803;15;61;24,1;4,1;10
03;798;395;403;0,98;18,8;54,8;26,4;2,8;7,3
04;1575;761;814;0,935;17,3;64,5;18,2;2,8;6,5
05;1189;572;617;0,927;13,4;60,4;26,2;2,3;12,8
065;Soraluze-Placencia de las Armas;02;00;3937;1978;1959;1,01;18,4;57,6;24;0,9;9,6
01;00;2342;1162;1180;0,985;17,2;57,2;25,7;0,9;8,1
01;1298;638;660;0,967;18;58,3;23,7;0,5;6,1
02;1044;524;520;1,008;16,2;55,7;28,1;1,5;10,6
02;00;1595;816;779;1,047;20,3;58,1;21,6;0,8;11,8
01;1595;816;779;1,047;20,3;58,1;21,6;0,8;11,8
066;Errezil;01;00;628;343;285;1,204;22,6;61;16,4;2,1;2,4
01;628;343;285;1,204;22,6;61;16,4;2,1;2,4
067;Errenteria;01;00;40141;19601;20540;0,954;18,7;57,8;23,5;1,3;6,1
01;645;324;321;1,009;15;66,2;18,8;1,4;6
02;1535;712;823;0,865;16;56,2;27,8;1,1;7,3
03;904;420;484;0,868;16,9;63,8;19,2;0,9;8,8
04;2255;1101;1154;0,954;18,8;58,8;22,4;2;4,1
05;1746;863;883;0,977;28,8;60;11,2;0,8;3
06;2063;955;1108;0,862;16,2;53,5;30,3;0,4;5,5
07;1044;528;516;1,023;20;54;26;1,4;8,3
08;965;481;484;0,994;20,9;57,1;22;3,1;11,7
09;1596;798;798;1;16,9;60,8;22,3;0,7;7,7
10;701;339;362;0,936;19,3;60,9;19,8;1,1;4,7
13;909;426;483;0,882;13;52,9;34,1;0,7;7,9
14;1243;625;618;1,011;15,4;59,3;25,3;1;12,4
15;1104;512;592;0,865;18,2;58,4;23,4;2,4;9,2
16;709;343;366;0,937;17,9;55,1;26,9;1,3;6,2
17;895;436;459;0,95;17,5;60,9;21,6;1,3;9,7
18;794;412;382;1,079;21,9;59,9;18,1;4,3;0,5
19;2274;1134;1140;0,995;25;60,2;14,8;0,7;4,4
20;1214;609;605;1,007;18,5;58,7;22,8;2;5,1
22;1779;892;887;1,006;21,6;54,5;23,9;1;3,7
23;1278;596;682;0,874;14,7;54,5;30,8;1,3;11,2
24;1245;604;641;0,942;16,9;53,3;29,7;1,2;5,1
25;1227;609;618;0,985;18,1;56,6;25,3;0,9;4,4
26;1563;769;794;0,969;16,2;50,2;33,7;1,3;4,4
27;1683;813;870;0,934;16,5;50,9;32,7;0,7;4
28;1994;969;1025;0,945;18,6;61,1;20,3;1,2;10,3
29;1773;888;885;1,003;15,7;63,5;20,8;2,3;7,4
30;1060;511;549;0,931;15,7;57,4;27;0,5;5
32;770;363;407;0,892;19,1;52,9;28,1;1,7;9
34;741;386;355;1,087;17,3;62,3;20,4;3,8;7,2
35;773;363;410;0,885;18;55,1;26,9;0,5;1,7
36;1659;820;839;0,977;25,2;63,8;11;0,3;0,5
068;Leintz-Gatzaga;01;00;250;133;117;1,137;16,8;61,2;22;1,6;3,6
01;250;133;117;1,137;16,8;61,2;22;1,6;3,6
069;Donostia / San Sebastián;07;00;181652;85345;96307;0,886;17;59,1;23,9;1,7;6,1
01;00;5672;2572;3100;0,83;14,8;59;26,2;3,1;9,2
01;700;319;381;0,837;12,6;60,6;26,9;3;10,7
02;787;340;447;0,761;13,7;59,7;26,6;3;8,4
03;1357;631;726;0,869;16;60,9;23,1;3,6;10,5
05;1016;450;566;0,795;17,8;56,3;25,9;2,6;7,5
06;1070;491;579;0,848;13,8;55;31,1;2,6;6,8
07;742;341;401;0,85;13,1;62,4;24,5;3,4;11,6
02;00;8402;3701;4701;0,787;12,6;54,1;33,3;2;6,1
01;971;428;543;0,788;14;50,8;35,2;2,3;3,7
02;1418;599;819;0,731;12,6;50,8;36,7;1,5;3,9
04;1098;467;631;0,74;10,6;54,6;34,8;1,8;5,2
05;861;381;480;0,794;13,9;55,7;30,3;2,3;7,4
06;1083;483;600;0,805;12,9;54,8;32,3;1,9;5
07;1033;443;590;0,751;12,2;53,7;34,1;1,7;8,3
08;1026;485;541;0,896;11,5;57;31,5;2;9
09;912;415;497;0,835;13,9;56,7;29,4;2,6;7,1
03;00;40295;18487;21808;0,848;16,4;58,3;25,3;1,6;7,6
01;934;415;519;0,8;15,1;55,5;29,4;1,7;4
02;886;409;477;0,857;13,7;55,8;30,6;2,4;5,4
03;854;350;504;0,694;11,7;59,5;28,8;3,6;6,2
04;1106;537;569;0,944;15,6;56,5;27,8;2,8;4,5
05;1075;515;560;0,92;14;61,4;24,7;2,3;6,9
06;879;394;485;0,812;13,8;61,2;25;4,2;19,2
07;691;327;364;0,898;13,5;61,1;25,5;2,2;9,7
08;729;320;409;0,782;13,7;57,1;29,2;2,1;6,2
09;1038;458;580;0,79;15,7;58,6;25,7;1,7;12,2
10;1068;457;611;0,748;15,8;55,1;29;2,2;9,2
11;1211;516;695;0,742;11,7;58,7;29,6;2;9,6
12;1493;689;804;0,857;16,6;53,9;29,5;0,5;5,8
13;1220;531;689;0,771;13,4;58,7;27,9;2,3;17
14;819;380;439;0,866;12,8;60,3;26,9;2,2;8,8
15;1077;479;598;0,801;16,3;53,9;29,8;0,4;11,4
16;1023;469;554;0,847;13,2;56;30,8;0,6;9,6
17;1544;671;873;0,769;17,7;53,2;29,1;1,4;11,2
18;1607;728;879;0,828;14;55,6;30,4;2,7;10,6
19;2009;942;1067;0,883;14,6;65,7;19,7;1,1;3,4
20;2541;1218;1323;0,921;18;59,1;22,8;1,5;5,7
21;1773;831;942;0,882;17,5;59,3;23,2;1,4;9,1
22;766;355;411;0,864;18,3;58,9;22,8;1,7;5,2
24;1327;618;709;0,872;14,1;54;32;2,3;7,1
25;2040;933;1107;0,843;12,5;55,9;31,6;1,3;5,9
26;1048;464;584;0,795;13,5;55,3;31,2;0,9;8,4
27;1502;667;835;0,799;13,4;57,7;29;1,3;10,8
28;930;411;519;0,792;11,8;56,8;31,4;1,1;14,1
29;851;379;472;0,803;16,7;55;28,3;1,4;8,2
30;1326;600;726;0,826;13,2;59,4;27,5;0,6;3,5
31;1857;926;931;0,995;29,7;61,8;8,5;0,8;1,6
32;1052;527;525;1,004;33,7;58,9;7,3;1;2,3
33;2019;971;1048;0,927;25,2;65,9;8,9;0,9;3,4
04;00;23936;11107;12829;0,866;15,1;60,1;24,8;1,7;7
01;1174;488;686;0,711;10,8;56,5;32,7;1,8;5,9
02;1025;454;571;0,795;15,6;57;27,4;2,8;4,8
03;1016;438;578;0,758;13,7;58,8;27,6;1,6;10
04;1010;442;568;0,778;14,6;55,6;29,8;2,4;5,9
05;738;322;416;0,774;16,7;56,8;26,6;2,4;6,1
06;813;360;453;0,795;11,3;58,5;30,1;2,7;3,8
07;1721;808;913;0,885;15,2;61,1;23,8;1,7;6
08;1713;918;795;1,155;15,4;67,6;17;2,3;12,7
09;994;492;502;0,98;14;59,4;26,7;3,1;3,8
10;1766;806;960;0,84;19,9;57,9;22,1;0,8;4,3
11;1008;480;528;0,909;15,8;62,9;21,3;0,8;3,2
12;1252;546;706;0,773;12,1;54,6;33,4;1,6;7,5
13;1807;864;943;0,916;20,5;64,4;15,1;1,3;8,5
14;1502;812;690;1,177;13,6;67,4;18,9;1,6;6,7
15;1258;584;674;0,866;16,1;59;24,9;1,4;14,3
16;786;352;434;0,811;13,1;58;28,9;1,4;9,5
17;1270;534;736;0,726;14,1;55,8;30,1;2;6,6
18;1312;620;692;0,896;14,3;59,2;26,5;1,1;6,3
19;857;349;508;0,687;14,5;58,1;27,4;1,2;5,5
20;914;438;476;0,92;13,2;64,9;21,9;1,1;5,1
05;00;16427;7570;8857;0,855;14,6;56,7;28,7;1,9;6,9
01;1011;436;575;0,758;14,1;54,1;31,8;1,8;3,9
02;1323;595;728;0,817;15;58,4;26,6;1,8;6,7
03;1063;490;573;0,855;17,7;59,2;23,1;2,4;8,7
04;929;410;519;0,79;12,8;58,2;29;2,5;9,6
05;1201;547;654;0,836;11,7;57,9;30,5;1,4;10
06;900;404;496;0,815;14;57,2;28,8;1,4;5,7
07;757;366;391;0,936;9,8;64,9;25,4;3,4;8,1
08;1650;754;896;0,842;13,9;56,5;29,6;1,5;7,2
09;978;440;538;0,818;10,4;48;41,6;0,8;3,6
10;1021;466;555;0,84;12,5;51,1;36,3;1,5;4,2
11;646;292;354;0,825;12,4;54,6;33;2,6;4,2
12;2050;955;1095;0,872;18;54,2;27,8;1,9;11
13;1180;559;621;0,9;16,6;57,4;26;2,4;3,6
14;1718;856;862;0,993;17,7;61,3;21;2,2;6,3
06;00;44856;21526;23330;0,923;19,7;59,7;20,6;1,8;3,7
01;988;441;547;0,806;13,4;48,3;38,4;2;6,1
02;1265;542;723;0,75;13,7;57,2;29,1;2,4;7,4
03;1303;604;699;0,864;17,1;59,9;23;2,8;6,7
04;1878;863;1015;0,85;18,4;60,3;21,3;2,2;4
05;1721;822;899;0,914;20,5;57,7;21,8;2,8;6,5
06;1094;482;612;0,788;13,7;53,2;33,1;2;5,4
07;2000;896;1104;0,812;15,5;53;31,6;1,4;4
08;1624;788;836;0,943;23,5;63,9;12,7;3,1;4,4
09;801;378;423;0,894;19,5;56,4;24,1;2,4;5,5
10;1316;667;649;1,028;21,6;55,7;22,7;1,4;4,5
11;1202;584;618;0,945;23;51,2;25,8;1,7;2
12;1681;818;863;0,948;18,5;59,1;22,4;1,4;3,6
13;934;458;476;0,962;21,9;57,7;20,3;1,2;1,8
14;1998;981;1017;0,965;21,1;62,1;16,8;2,4;4
15;1037;517;520;0,994;18,9;60;21,1;1,4;4
16;2230;1148;1082;1,061;24,8;63,5;11,7;1,2;3
17;1115;549;566;0,97;22,2;57,9;19,9;2,3;2,7
18;1886;911;975;0,934;18,1;55,7;26,2;2,9;2,7
19;1705;863;842;1,025;20,9;60,2;18,9;1,8;2,9
20;1141;560;581;0,964;21,1;62,1;16,7;2,5;1,9
21;1646;752;894;0,841;16,2;52,3;31,5;0,7;2,2
22;1512;734;778;0,943;19,8;65,3;14,9;1;1,5
23;1497;713;784;0,909;15,7;70,4;13,9;1,3;2,7
24;1632;743;889;0,836;13,8;52,7;33,5;1;2,1
25;2406;1200;1206;0,995;23,5;65,8;10,7;1,3;3,9
26;1561;747;814;0,918;16,7;59,6;23,7;0,8;1,9
27;1160;575;585;0,983;24,1;60,4;15,5;2,3;2,8
28;1560;779;781;0,997;24,7;65,1;10,1;1,2;3,5
29;1461;680;781;0,871;21,6;67,4;11,1;1,5;4,6
30;1502;731;771;0,948;24,2;63,7;12,1;1;3,9
07;00;42064;20382;21682;0,94;17,7;60,7;21,6;1,5;6
01;1709;849;860;0,987;15,3;53,6;31,1;1,6;3,6
02;1557;776;781;0,994;15,6;57,6;26,8;1;3,9
03;1389;675;714;0,945;20,9;58,6;20,5;2;2,9
04;797;379;418;0,907;16,6;57,8;25,6;1,6;6,5
05;1233;563;670;0,84;16,5;61,4;22,1;1,5;5,6
06;1229;573;656;0,873;16,2;60,7;23,1;1;3,4
07;1419;688;731;0,941;18;68,7;13,3;1,1;3,8
08;837;426;411;1,036;18,2;59,6;22,2;1,4;9,9
09;752;344;408;0,843;15,6;59,4;25;2,9;8,8
10;1136;548;588;0,932;16,4;55,3;28,3;0,7;6,3
11;974;464;510;0,91;16,1;60,8;23,1;1,6;8,2
12;799;388;411;0,944;12,8;59,8;27,4;0,6;7,9
13;950;454;496;0,915;14,5;54,5;30,9;1,7;4,7
14;1432;697;735;0,948;16,8;60,8;22,4;2,9;7,8
15;1791;849;942;0,901;21,9;55,6;22,6;1,4;4,5
16;1000;468;532;0,88;19,9;57,5;22,6;0,8;8,2
17;1292;642;650;0,988;19,3;63,5;17,2;1,2;9,5
18;2542;1243;1299;0,957;22,5;62,5;14,9;1,6;5,9
19;1062;488;574;0,85;17,1;58,9;23,9;2,3;9,4
20;2022;978;1044;0,937;21,1;63,2;15,7;2,3;8,3
21;646;311;335;0,928;15,2;56;28,8;1,7;7,9
22;955;453;502;0,902;16,4;52,1;31,4;1,5;5,5
23;1309;648;661;0,98;18,2;64,2;17,6;2,3;7,4
24;1602;813;789;1,03;16,9;59,5;23,7;1;9,3
25;635;291;344;0,846;16,9;59,2;23,9;2;9
26;835;464;371;1,251;22;55,9;22;0,7;12,5
27;2071;1010;1061;0,952;20,8;60,4;18,8;2,1;5,1
28;1064;503;561;0,897;11,7;68,1;20,1;0,9;3,2
30;1416;677;739;0,916;17,6;58,5;23,9;0,8;6,9
31;1868;917;951;0,964;17,5;71,8;10,7;1,3;1,9
32;870;422;448;0,942;14,1;57,1;28,7;1,4;5,9
33;1938;938;1000;0,938;15,9;69,9;14,2;0,6;3
34;933;443;490;0,904;12,9;61,6;25,5;0,9;2,3
070;Segura;01;00;1523;772;751;1,028;23,1;58;18,9;2,7;6
01;1523;772;751;1,028;23,1;58;18,9;2,7;6
071;Tolosa;04;00;19270;9353;9917;0,943;20;57,9;22,1;1,3;6,4
01;00;4423;2114;2309;0,916;18,9;61,7;19,5;2;13
01;738;348;390;0,892;19,2;59,3;21,4;2,3;13,4
02;765;367;398;0,922;19,7;63,1;17,1;2,9;13,2
03;1148;565;583;0,969;17,8;65,9;16,3;1,4;14,5
04;1772;834;938;0,889;19;59,3;21,7;1,9;11,7
02;00;6012;2831;3181;0,89;17,9;52,8;29,3;1;5,5
01;1029;468;561;0,834;18,3;50,6;31,1;1,1;5,8
02;1814;855;959;0,892;19,2;53,3;27,6;0,9;2,6
03;981;498;483;1,031;18,9;56,7;24,5;2,1;8,1
04;1118;519;599;0,866;17,1;52,4;30,5;0,4;6,3
05;1070;491;579;0,848;15,2;51,2;33,6;0,7;6,9
03;00;5763;2842;2921;0,973;20,5;57,5;22;0,9;4,2
01;2463;1194;1269;0,941;22;60,6;17,4;1;3,1
02;1288;653;635;1,028;18,6;53,7;27,7;0,9;5,9
03;2012;995;1017;0,978;20;56,1;23,9;0,8;4,4
04;00;3072;1566;1506;1,04;24,8;63,4;11,8;1,2;2,9
01;1577;819;758;1,08;27,3;63,1;9,6;1,8;3
02;1495;747;748;0,999;22,1;63,8;14;0,6;2,7
072;Urnieta;01;00;6190;3078;3112;0,989;21,4;62,3;16,4;2,2;3,1
01;1170;580;590;0,983;18,8;61;20,2;2,1;3,9
02;1331;664;667;0,996;19,7;61,8;18,6;3,4;3,5
03;2057;1024;1033;0,991;20,9;63,2;16;2,1;2,4
04;1632;810;822;0,985;25,2;62,4;12,4;1,3;3
073;Usurbil;01;00;6318;3206;3112;1,03;22,4;58,8;18,9;1,4;3,6
01;2377;1178;1199;0,982;25,9;58,7;15,4;1,6;4,1
02;1093;581;512;1,135;19,7;57,1;23,2;1,6;4,2
03;2063;1048;1015;1,033;19,9;59,5;20,6;1;2,9
04;785;399;386;1,034;21,8;59,5;18,7;1,5;3,3
074;Bergara;03;00;15004;7474;7530;0,993;18,2;58;23,8;1,2;5,6
01;00;7300;3602;3698;0,974;18,3;58,4;23,3;0,7;4,4
01;1577;793;784;1,011;17,6;59,9;22,6;1;2,2
02;1963;966;997;0,969;17,2;53,5;29,3;0,9;5,5
03;835;407;428;0,951;16,4;64,9;18,7;1,4;8,3
04;1158;578;580;0,997;18,8;60,1;21,1;0,5;7,3
05;1767;858;909;0,944;20,6;58,5;20,9;0,1;1,4
02;00;4223;2102;2121;0,991;17,5;56,1;26,4;2,1;6,7
01;882;423;459;0,922;14,6;51,6;33,8;1,1;3,9
02;730;318;412;0,772;10,5;43;46,4;0,4;5,5
03;2611;1361;1250;1,089;20,4;61,2;18,3;2,9;8,1
03;00;3481;1770;1711;1,034;19;59,3;21,7;1,1;6,6
01;1445;690;755;0,914;19,8;59,5;20,7;1,2;3,9
02;1056;568;488;1,164;19,7;58,4;21,9;0,6;11,6
03;980;512;468;1,094;16,9;60;23,1;1,4;5,4
075;Villabona;01;00;5906;2936;2970;0,989;20,4;59,2;20,4;2,4;8,1
01;2348;1148;1200;0,957;20,3;61;18,7;2,4;9,5
02;1788;891;897;0,993;20,4;59,1;20,5;2,8;8,1
03;1770;897;873;1,027;20,6;56,8;22,5;1,9;6,4
076;Ordizia;01;00;9970;4902;5068;0,967;21,9;58,9;19,2;9,7;7,9
01;1188;594;594;1;21,2;60,7;18,1;14,6;12,8
02;1093;527;566;0,931;21;59,1;19,9;13,1;13,2
03;1371;660;711;0,928;21,2;58,5;20,3;7,8;10,7
04;1105;534;571;0,935;20,5;58,6;20,8;7;3,8
05;1584;781;803;0,973;18,1;50,3;31,6;8,3;6,4
06;1751;869;882;0,985;22;62,5;15,5;10,1;9,1
08;1878;937;941;0,996;27,5;62;10,5;8,3;2,4
077;Urretxu;01;00;6802;3403;3399;1,001;20,6;57,6;21,9;0,9;5
01;775;365;410;0,89;16,6;54,2;29,2;0,8;4,5
02;1652;843;809;1,042;24,1;59,6;16,3;1,3;7
03;1186;616;570;1,081;23,5;62,6;13,9;0,8;6,2
04;827;398;429;0,928;17,3;53;29,7;0,2;4,4
05;920;451;469;0,962;17,9;47,5;34,6;1,2;5,4
06;1442;730;712;1,025;19,7;62,1;18,2;0,8;2
078;Zaldibia;01;00;1630;826;804;1,027;21,3;58;20,7;5,9;7,7
01;1630;826;804;1,027;21,3;58;20,7;5,9;7,7
079;Zarautz;02;00;23301;11345;11956;0,949;20,1;59,5;20,4;1,2;4,4
01;00;4766;2303;2463;0,935;18,6;60,3;21,1;2,1;8,5
01;2031;992;1039;0,955;17,6;61,6;20,8;1,1;8,8
02;1397;685;712;0,962;19,8;60,6;19,6;3,1;9,4
03;1338;626;712;0,879;18,8;58,1;23,1;2,4;7,2
02;00;18535;9042;9493;0,952;20,6;59,3;20,2;1;3,3
01;1565;730;835;0,874;17,8;54,6;27,6;1,6;1,9
02;1867;900;967;0,931;20,4;54,5;25,2;1,7;2,9
03;1938;933;1005;0,928;19,1;60,7;20,2;1,1;2,6
04;1738;842;896;0,94;20;58,7;21,2;0,5;4,7
05;1487;707;780;0,906;15,9;55,4;28,6;0,9;5,4
06;1772;860;912;0,943;20,7;61,5;17,9;0,5;3,7
07;1680;869;811;1,072;19,2;60,6;20,2;0,5;4,8
08;1990;1006;984;1,022;19,7;60;20,3;1,6;2,9
09;1921;959;962;0,997;28,4;62,2;9,4;0,9;2,2
10;1366;656;710;0,924;20,7;61,9;17,3;1,1;3,3
11;1211;580;631;0,919;23,6;61,8;14,6;1;2,6
080;Zumarraga;01;00;9767;4785;4982;0,96;18;57,5;24,5;1,4;5,4
01;1132;515;617;0,835;20,3;52,8;26,9;0,3;6,3
02;1515;709;806;0,88;14,3;53,5;32,2;0,3;4,2
03;847;426;421;1,012;18,4;62,2;19,4;1,3;7,7
04;692;309;383;0,807;15,3;57,1;27,6;1;4,2
05;2443;1251;1192;1,049;20,3;62,2;17,5;2,1;4,5
06;1522;776;746;1,04;16,2;53,7;30;2,3;6,4
07;639;323;316;1,022;18,2;57,1;24,7;0,9;5,2
08;977;476;501;0,95;20;59,5;20,6;1,7;6,4
081;Zumaia;01;00;9825;4859;4966;0,978;22;59,2;18,8;1,2;4,3
01;2003;981;1022;0,96;20;60,4;19,6;1,9;4,1
02;1512;735;777;0,946;19,3;55;25,7;1,2;3,3
03;2125;1067;1058;1,009;22,4;60;17,6;1,2;2,3
04;1830;890;940;0,947;24,2;59;16,8;1;7
05;1167;574;593;0,968;23,2;59,8;17;0,9;4,5
06;1188;612;576;1,063;23,9;60,4;15,7;0,9;4,8
901;Mendaro;01;00;2139;1069;1070;0,999;26,8;55,9;17,3;1;6,5
01;2139;1069;1070;0,999;26,8;55,9;17,3;1;6,5
902;Lasarte-Oria;01;00;18825;9220;9605;0,96;18,2;57,4;24,3;1,6;6,3
01;1746;883;863;1,023;22,7;63,6;13,7;1,3;2,8
02;1420;699;721;0,969;15,6;55,4;29,1;0,9;7,3
03;1554;787;767;1,026;15,1;51;33,9;3,3;5,6
04;1301;624;677;0,922;18,4;57,7;23,9;1,2;6,5
05;684;321;363;0,884;15,1;43,3;41,7;1,5;5,7
06;2079;987;1092;0,904;21,5;61,1;17,4;1,6;9,4
07;1063;522;541;0,965;12;48,5;39,4;2,9;4,1
08;1105;526;579;0,908;13,1;49;37,9;2,1;7,4
09;2498;1208;1290;0,936;18,6;60,8;20,6;1,3;8,1
10;927;475;452;1,051;17,4;60,2;22,4;1,8;10,5
11;2010;1024;986;1,039;23,4;60,6;16;1,6;3
12;1058;518;540;0,959;15,9;55,4;28,7;1;8,2
13;1380;646;734;0,88;18,3;62,9;18,8;1,1;3,3
903;Astigarraga;01;00;6180;3091;3089;1,001;24,7;63,6;11,7;1,7;2,6
01;1954;970;984;0,986;26,4;64,6;9;1,4;2,5
02;2034;1020;1014;1,006;23,7;63,4;12,9;1,3;2,1
03;2192;1101;1091;1,009;24,1;62,9;13;2,4;3,2
904;Baliarrain;01;00;151;80;71;1,127;31,8;55,6;12,6;0,7;4,6
01;151;80;71;1,127;31,8;55,6;12,6;0,7;4,6
905;Orendain;01;00;202;99;103;0,961;23,3;59,4;17,3;3,5;5
01;202;99;103;0,961;23,3;59,4;17,3;3,5;5
906;Altzaga;01;00;188;91;97;0,938;31,9;49,5;18,6;1,1;0,5
01;188;91;97;0,938;31,9;49,5;18,6;1,1;0,5
907;Gaztelu;01;00;166;96;70;1,371;21,1;57,8;21,1;0;3
01;166;96;70;1,371;21,1;57,8;21,1;0;3
Fuente: Eustat. Estadística municipal de habitantes
